id,part,source_file,source_locator,authority_sha256,observation,adverse_evidence,proposed_smallest_correction,status
ALGEBRA-061,p01,algebra.tex,algebra.tex:4017-4022,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof reads `we have see that the hypotheses ... are satisfied`.","The perfect auxiliary `have` requires `seen`, while the simple present requires omitting `have`.","Replace by `we see that` (or `we have seen that`).",provisionally_accepted_as_MC-STK-ERR-0458_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-062,p01,algebra.tex,algebra.tex:38564-38575,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After introducing maximal ideals $\mathfrak m'\subset S'$ and $\mathfrak m\subset S$, the proof writes $\dim(S_{\mathfrak m'})\ge d$.","The prime $\mathfrak m'$ belongs to $S'$, and the preceding and following sentences concern the surjection $S'_{\mathfrak m'}\to S_{\mathfrak m}$ and regularity of $S'_{\mathfrak m'}$.","Replace $S_{\mathfrak m'}$ in line 38572 by $S'_{\mathfrak m'}$.",provisionally_accepted_as_MC-STK-ERR-0459_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-063,p01,algebra.tex,algebra.tex:38580-38586,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof chooses $g'\in S'$ but then states $g\notin\mathfrak m'$.","No new unprimed $g$ is introduced in this sentence; the principal localization element is $g'$ and must avoid $\mathfrak m'$.","Replace $g\notin\mathfrak m'$ by $g'\notin\mathfrak m'$.",provisionally_accepted_as_MC-STK-ERR-0460_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-064,p01,algebra.tex,algebra.tex:38898-38907,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The sentence reads `$S\otimes_RK$ is a geometrically reduced over $K$`.","The predicate adjective phrase does not take the indefinite article.","Delete `a`: `$S\otimes_RK$ is geometrically reduced over $K$`.",provisionally_accepted_as_MC-STK-ERR-0461_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-065,p01,algebra.tex,algebra.tex:4353-4356,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The list is typeset `$f_1,f_2,\ldots f_n\in R$`, omitting the separator after the ellipsis.","The intended finite list has $f_n$ as a distinct final item and standard mathematical typography also separates the membership relation.","Write `$f_1,f_2,\ldots,f_n\in R$` (with the project's conventional spaces).",provisionally_accepted_as_MC-STK-ERR-0462_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-066,p01,algebra.tex,algebra.tex:38869-38883,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The characteristic-$p$ example uses $\alpha$ in both the defining equation and prime ideal without introducing or constraining it.","For $\mathfrak q=(y,x^p+\alpha)$ to supply the stated nonsmooth regular example, $x^p+\alpha$ must define the intended purely inseparable field extension; this requires a specified $\alpha\in\mathbf F_p(t)$ that is not a $p$th power (for example $\alpha=t$).","Replace both unbound $\alpha$ tokens by the explicit element $t$, so the defining equation and prime ideal both use $x^p+t$.",provisionally_accepted_as_MC-STK-ERR-0463_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-067,p01,algebra.tex,algebra.tex:4550-4556,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After stating $\mathfrak pR_{\mathfrak p}=0$, the proof says `hence it is a field`.","The grammatical antecedent of `it` is the zero ideal, whereas the intended conclusion is that the local ring $R_{\mathfrak p}$ is a field.","Replace by `hence $R_{\mathfrak p}$ is a field`.",provisionally_accepted_as_MC-STK-ERR-0464_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-068,p01,algebra.tex,algebra.tex:4622-4626,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says a nonzerodivisor `is contained in $R\setminus\mathfrak q_i$`.","An element belongs to a set; containment is a relation between subsets.","Replace `is contained in` by `lies in` (or `belongs to`).",provisionally_accepted_as_MC-STK-ERR-0465_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-069,p01,algebra.tex,algebra.tex:38998-39013,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The displayed identification ends with $\bigoplus_{j=1}^mS\,\mathrm dx_j$.","The polynomial presentation has variables $x_1,\ldots,x_n$, and the same cotangent complex is displayed with $\bigoplus_{j=1}^nS\,\mathrm dx_j$ at line 39002; $m$ counts equations, not variables.","Replace the upper bound $m$ at line 39012 by $n$.",provisionally_accepted_as_MC-STK-ERR-0466_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-070,p01,algebra.tex,algebra.tex:39102-39110,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The parenthetical sentence says `these tensor product are ...`.","The demonstrative and verb are plural, so the head noun must also be plural.","Replace `tensor product` by `tensor products`.",provisionally_accepted_as_MC-STK-ERR-0467_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-071,p01,algebra.tex,algebra.tex:4758-4773,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"An equivalence lemma ends its enumerated assertions with the unresolved editorial placeholder `add more here`.","The placeholder is asserted as condition (9) but is not a mathematical proposition, so the published equivalence statement is formally incomplete and the proof discusses only conditions (1) through (8).","Delete the placeholder ninth item, and replace condition (8)'s dangling comma plus `and` by a period; the proof uses exactly conditions (1) through (8).",provisionally_accepted_as_MC-STK-ERR-0468_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-072,p01,algebra.tex,algebra.tex:39186-39195,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The dimension formula at line 39193 uses $\kappa(m)$, although the maximal ideal in the statement is $\mathfrak m$.","The same item uses $S_{\mathfrak m}$ immediately before and $\kappa(\mathfrak m)$ on the right-hand side of the same equality; plain $m$ is not the quantified maximal ideal.","Replace $\dim_{\kappa(m)}$ by $\dim_{\kappa(\mathfrak m)}$.",provisionally_accepted_as_MC-STK-ERR-0469_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-073,p01,algebra.tex,algebra.tex:39434-39444,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The first enumerated conclusion reads `we have $\mathfrak pS_{\mathfrak q}=\mathfrak qS_{\mathfrak q}$ is the maximal ideal`.","The construction combines `we have A` with `A is B`, producing an ungrammatical double predicate; the equality itself is the subject of `is the maximal ideal`.","Remove `we have`, so the item begins `$\mathfrak pS_{\mathfrak q}=\mathfrak qS_{\mathfrak q}$ is the maximal ideal ...`.",provisionally_accepted_as_MC-STK-ERR-0470_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-074,p01,algebra.tex,algebra.tex:39460-39466,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says the fibre ring is `a finite products of fields finite separable over $\kappa(\mathfrak p)$`.","The article is singular while `products` is plural; the intended standard statement is that an étale algebra of finite type over a field is a finite product of finite separable field extensions.","Use `a finite product of fields finite separable over $\kappa(\mathfrak p)$` (or the equivalent standard phrasing `a finite product of finite separable extensions of $\kappa(\mathfrak p)$`).",provisionally_accepted_as_MC-STK-ERR-0471_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-075,p01,algebra.tex,algebra.tex:39488-39501,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The sentence reads `Replace $S$ by $S_g$ again we may assume that $R\to S$ is smooth`.","Two clauses are run together without punctuation or subordination; the preceding sentence has produced the second localization used here.","Use `Replacing $S$ by $S_g$ again, we may assume that $R\to S$ is smooth.`",provisionally_accepted_as_MC-STK-ERR-0472_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-076,p01,algebra.tex,algebra.tex:39533-39538,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The lemma says `there exist an idempotent $e\in R$`.","The subject `an idempotent` is singular.","Replace `there exist` by `there exists`.",provisionally_accepted_as_MC-STK-ERR-0473_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-077,p01,algebra.tex,algebra.tex:39684-39747,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After defining $\Delta=\operatorname{Res}_x(g,h)$ and localizing at $\Delta$, the proof says `$\operatorname{Res}_x(f,g)$ is invertible`.","The constructed factorization is $f=gh$, so $f$ and a positive-degree $g$ have the common factor $g$ and $\operatorname{Res}_x(f,g)=0$; conversely $\operatorname{Res}_x(g,h)=\Delta$ is precisely the element inverted, and its invertibility gives the Bézout relation used in the next line.","Replace `$\operatorname{Res}_x(f,g)$` by `$\operatorname{Res}_x(g,h)$`.",provisionally_accepted_as_MC-STK-ERR-0474_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-078,p01,algebra.tex,algebra.tex:4868-4886,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"In the case $\phi^{-1}(\mathfrak p)=(0)$, the classification says $\mathfrak p$ must be generated by nonconstant polynomials and concludes it is generated by one irreducible polynomial.","The zero prime $\mathfrak p=(0)$ also contracts to $(0)$ in $\mathbf Z$ but is not generated by a nonconstant irreducible; the proof applies only after assuming $\mathfrak p\ne(0)$.","Split off `$\mathfrak p=(0)$`; if $\mathfrak p\ne(0)$, then continue with a nonconstant irreducible generator.",provisionally_accepted_as_MC-STK-ERR-0475_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-079,p01,algebra.tex,algebra.tex:4899-4904,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After applying the Euclidean algorithm in $k(x)[y]$ and clearing denominators, the proof states `$p=af+bg$ for $p,a,b\in k[x]$`.","Clearing denominators makes the scalar $p$ lie in $k[x]$, but the Bézout coefficients retain their $y$-dependence and generally lie in $k[x,y]$.","State `$0\ne p\in k[x]$ and $a,b\in k[x,y]$`.",provisionally_accepted_as_MC-STK-ERR-0476_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-080,p01,algebra.tex,algebra.tex:4905-4910,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"Gauss's lemma is used to choose $a,b\in k(x)$ with `$ah\mid f$ and $bh\mid g$ for $ah,bh\in k[x]$`.","Here $h\in k(x)[y]$ is a nonunit with positive $y$-degree, so scalar multiples $ah,bh$ cannot lie in $k[x]$; the intended primitive representatives lie in $k[x,y]$.","Replace `$ah,bh\in k[x]$` by `$ah,bh\in k[x,y]$`.",provisionally_accepted_as_MC-STK-ERR-0477_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-081,p01,algebra.tex,algebra.tex:4952-4959,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After defining $f(z)=A(z)g(z)+a$ and assuming $\deg(g)<2$, the proof writes `$h(z)=c_1z+c_0$`.","The polynomial whose degree is bounded and which is immediately substituted into the formula for $f$ is $g$, while $h$ is introduced only in the following higher-degree case.","Replace `$h(z)=c_1z+c_0$` by `$g(z)=c_1z+c_0$`.",provisionally_accepted_as_MC-STK-ERR-0478_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-082,p01,algebra.tex,algebra.tex:4956-4963,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The higher-degree expansion ends `$f(z)=A(z)^2h(z)+b_1B(z)+b_0A(z)$`.","The preceding identity is $f(z)=A(z)g(z)+a$ and division gives $g(z)=A(z)h(z)+b_1z+b_0$; substitution therefore retains the constant summand $+a$.","Append `$+a$` to the displayed expansion of $f(z)$.",provisionally_accepted_as_MC-STK-ERR-0479_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-083,p01,algebra.tex,algebra.tex:4981-4987,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The sentence introduces `for a ring T` with the mathematical symbol $T$ outside math mode.","The immediately following occurrences use `$S\subset T$`, `$S^{-1}T$`, and `$\operatorname{Spec}(T)$`; the bare letter is an accidental TeX-mode omission.","Replace bare `T` by `$T$`.",provisionally_accepted_as_MC-STK-ERR-0480_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-084,p01,algebra.tex,algebra.tex:4989-4993,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The distinguished open is written `$D(f)\subset T$`.","By the preceding localization lemma and by definition, $D(f)$ is a subset of the prime spectrum, not a subset of the ring's elements.","Replace `$D(f)\subset T$` by `$D(f)\subset\operatorname{Spec}(T)$`.",provisionally_accepted_as_MC-STK-ERR-0481_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-085,p01,algebra.tex,algebra.tex:5042-5050,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The second covering generator changes from `$(z^2+z+2a-2)(z-a)$` at lines 5043–5045 to `$(z^2+z+2a-a)(z-a)$` at line 5049.","The latter simplifies to $(z^2+z+a)(z-a)$ and is not the distinguished-open function whose complement and root at $1-a$ are analyzed in the surrounding argument.","Replace `$2a-a$` by `$2a-2$` at line 5049.",provisionally_accepted_as_MC-STK-ERR-0482_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-086,p01,algebra.tex,algebra.tex:5057-5067,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The ring $\mathbf Q[z,1/(z-a)]$ is called the localization of $\mathbf Q[z]$ `at the maximal ideal $(z-a)$`.","Adjoining $1/(z-a)$ localizes at the multiplicative set of powers of the element $z-a$; localization at the prime/maximal ideal $(z-a)$ instead inverts every element outside that ideal and does not invert $z-a$.","Say `the localization ... at the element $z-a$` (or `with respect to its powers`), and qualify the later claim as `Any proper localization`.",provisionally_accepted_as_MC-STK-ERR-0483_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-087,p01,algebra.tex,algebra.tex:5063-5082,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After describing units as $c(z-a)^n$, the final paragraph abruptly uses unbound exponents $k,\ell$ in `$(z-a)^{k+\ell}$` and says `for $k=\ell=0$`.","No $k$ or $\ell$ is introduced in the example; the immediately preceding argument uses the single exponent $n$, and the exceptional parity statement at $a=1/2$ applies to that exponent.","Use the already defined exponent and the correct membership target: `$(z-a)^n$ can belong to $R_a$ only for $n=0$`; in the exceptional case say it belongs to $R_a$ whenever $n$ is even.",provisionally_accepted_as_MC-STK-ERR-0484_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-088,p01,algebra.tex,algebra.tex:23670-23691,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The final tensor product in the exact sequence is written `$N\otimes_{R/}M/IM$`.","Every module in the paragraph is annihilated by $I$; the immediately preceding identity is `$N\otimes_RM=N\otimes_{R/I}M/IM$`, and the other two terms in this exact sequence are tensor products over $R/I$.","Replace the incomplete base `$R/$` by `$R/I$`.",provisionally_accepted_as_MC-STK-ERR-0485_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-089,p01,algebra.tex,algebra.tex:23900-23918,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The proof says the displayed map of chain complexes induces a surjection `on cohomology`.","The complexes run $F_2\to F_1\to F_0$ and are explicitly used to compute $\operatorname{Tor}_1$, which is their first homology; no cochain grading or cohomology is involved.","Replace `cohomology` by `homology`.",provisionally_accepted_as_MC-STK-ERR-0486_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-090,p01,algebra.tex,algebra.tex:24218-24235,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"The faithfully flat descent argument says `If $I\otimes_RM\to M$ has a kernel, so does` its faithfully flat base change.","Every homomorphism has a kernel; the contradiction with the injectivity proved at lines 24228–24235 requires the original map to have a nonzero kernel, which faithful flatness then preserves as nonzero.","Insert `nonzero`: `If ... has a nonzero kernel, so does ...`.",provisionally_accepted_as_MC-STK-ERR-0487_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
ALGEBRA-091,p01,algebra.tex,algebra.tex:24494-24500,FA8BB92E58A4F78A2BD01B3B6A4A87DE0A0D279F5DD90641B574DD5FBFFFA4F3,"After writing $R=\prod R_i$, the proof says this induces similar product decompositions for both `$R$ and $S$`.","The decomposition of $R$ is already the one just stated; its idempotents induce the decompositions of the two remaining objects in the lemma, the $R$-module $M$ and the $R$-algebra $S$, which are needed to reduce the assertion to local factors.","Replace `both $R$ and $S$` by `both $M$ and $S$`.",provisionally_accepted_as_MC-STK-ERR-0488_R6_proof_intake_2026-08-23_unmaterialized_authority_unchanged_target_current_disposition_preserved
