unit_id,item,unit_type,parent_id,source_start,source_end,fr_loc,en_loc,authority_sha256,fga_topics,topic_evidence_labels,topic_evidence_tags,decision_id,disposition,review_state,stacks_labels,stacks_tags,rationale
fga.212.s7.corollary.7-4,212,corollary,fga.212.s7,115,116,fr/212.tex:821,en/212.tex:791,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,finite-type;formal-scheme;group-scheme;quotient;smoothness,formal-spaces-section-formal-schemes-EGA;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-properties-group-schemes-field;morphisms-section-finite-type;morphisms-section-smooth,01T0;01V4;022R;03JD;047J;048I;04AD;0AHY,D000187,extend_existing,reviewed_gap,groupoids-lemma-immersion-group-schemes-closed-over-field;more-groupoids-lemma-quasi-compact-map-groupoids-on-field-image;bootstrap-lemma-quotient-free-action,047T;04QA;06PH,Stacks proves closedness and scheme-theoretic image results for group schemes over a field and algebraic-space quotients for free flat actions but not the full quotient-kernel factorization and scheme quotient theorem stated here
fga.212.s8,212,section,fga.212,116,118,fr/212.tex:840,en/212.tex:810,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,ampleness;base-change;descent;effectivity;equivalence-relation;faithfully-flat;finite-type;flatness;group-scheme;hilbert-scheme;projectivity;quasi-projectivity;quotient;representability;separatedness,algebraic-section-representable-by-algebraic-spaces;categories-section-representable;coherent-section-cohomology-and-base-change;descent-definition-effective;descent-section-descent-datum;descent-section-fpqc-descent-quasi-coherent;descent-section-introduction;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-groupoids;groupoids-section-properties-group-schemes-field;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-quasi-projective;morphisms-section-relatively-ample;pic-section-hilbert-scheme-points;properties-section-ample;quot-section-hilb;schemes-section-valuative-separatedness;spaces-section-spaces-from-equivalence-relations,01KY;01PR;01T0;01U2;01VG;01VV;01W7;022R;0230;0239;023R;023U;023Z;0264;02KE;02ZV;03JD;047J;048I;04AD;0AA5;0AHM;0B94;0CZX,D000188,historical_reference,reviewed_historical,bootstrap-lemma-quotient-free-action;stacks-more-morphisms-theorem-keel-mori,06PH;0DUT,The section is a superseded conjectural route to moduli; current quotient theory supplies an algebraic-space replacement while the linked erratum records that the scheme-level conjecture is false
fga.212.s8.result.8-1,212,result,fga.212.s8,117,118,fr/212.tex:883,en/212.tex:851,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,D000189,historical_reference,source_hypothesis_issue,bootstrap-lemma-quotient-free-action;stacks-more-morphisms-theorem-keel-mori,06PH;0DUT,The linked erratum explicitly retracts this conjecture and modern Stacks guarantees only the algebraic-space torsor quotient in this generality rather than the asserted scheme and pre-ample descended polarization
fga.212.bib,212,bibliography,fga.212,118,118,fr/212.tex:936,en/212.tex:904,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.212.bib.ref.1,212,bibliography_item,fga.212.bib,118,118,fr/212.tex:940,en/212.tex:908,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.212.bib.ref.2,212,bibliography_item,fga.212.bib,118,118,fr/212.tex:944,en/212.tex:912,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.212.bib.ref.3,212,bibliography_item,fga.212.bib,118,118,fr/212.tex:949,en/212.tex:916,2AE65A57C7C9240E0AC880DEE5BAE3D2EDB956AAB6673C2261F1095A51F26C0D,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.e212,e212,erratum,fga,301,302,fr/e212.tex:1,en/e212.tex:1,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,equivalence-relation;hilbert-scheme;picard-scheme;projectivity;properness;quasi-projectivity;quotient,groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;quot-section-hilb;spaces-section-spaces-from-equivalence-relations,01VV;01W0;01W7;0230;0264;03JD;048I;04AD;0B94;0B9P;0B9R;0CZX,D000190,historical_reference,reviewed_historical,bootstrap-lemma-quotient-free-action;stacks-more-morphisms-theorem-keel-mori;quot-proposition-hilb,06PH;0DUT;0D01,The erratum restricts the quasi-projectivity claim retracts the projective-group conjecture and records Hilbert-scheme and Mumford replacements so it is retained as linked historical provenance
fga.e212.p301,e212,source_page,fga.e212,301,301,fr/e212.tex:5,en/e212.tex:5,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.e212.p302,e212,source_page,fga.e212,302,302,fr/e212.tex:27,en/e212.tex:26,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.e212.item.u.n01,e212,subitem,fga.e212,301,301,fr/e212.tex:7,en/e212.tex:7,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.e212.item.u.n02,e212,subitem,fga.e212,301,301,fr/e212.tex:13,en/e212.tex:13,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.e212.item.u.n03,e212,subitem,fga.e212,301,301,fr/e212.tex:17,en/e212.tex:17,BC9EE33B18A1768D7B2E3F8011FB55A993B6F730CEE808863D6D4AE83BAA11C0,,,,,structural_only,inherits_parent,,,Embedded component; use the parent unit's semantic disposition.
fga.221,221,expose,fga,249,276,fr/221.tex:1,en/221.tex:1,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,ampleness;base-change;boundedness;cartier-divisor;coherent-sheaf;cohomology;connected-component;effectivity;equivalence-relation;etale;euler-characteristic;existence-theorem;ext-functor;finite-type;flatness;formal-geometry;formal-scheme;frobenius-radicial;group-scheme;hilbert-polynomial;hilbert-scheme;normality;picard-scheme;projectivity;properness;quasi-projectivity;quotient;representability;separatedness;smoothness,algebraic-section-representable-by-algebraic-spaces;algebraization-section-introduction;categories-section-representable;chow-section-relative-effective-cartier;coherent-section-coherent-sheaves;coherent-section-cohomology-and-base-change;coherent-section-existence;coherent-section-existence-proper;cohomology-section-cech-cohomology-cohomology;cohomology-section-ext;derived-section-ext;descent-definition-effective;descent-section-descent-datum;divisors-lemma-relative-Cartier;duality-section-base-change-map;formal-spaces-section-formal-schemes-EGA;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-group-schemes;groupoids-section-groupoids;groupoids-section-properties-group-schemes-field;modules-section-coherent;moduli-section-quot-bounded;more-morphisms-section-connected;more-morphisms-section-normal;morphisms-section-etale;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-projective;morphisms-section-proper;morphisms-section-quasi-projective;morphisms-section-radicial;morphisms-section-relatively-ample;morphisms-section-smooth;pic-section-hilbert-scheme-points;pic-section-picard-curve;pic-section-representability;pione-section-finite-etale;properties-section-ample;properties-section-normal;quot-section-hilb;schemes-section-valuative-separatedness;spaces-over-fields-section-euler;spaces-section-spaces-from-equivalence-relations;topology-section-connected-components;varieties-section-euler;varieties-section-frobenius;varieties-subsection-boundedness;varieties-subsection-hilbert,004R;01BU;01EO;01KY;01PR;01S2;01T0;01U2;01V4;01VG;01VV;01W0;01W7;01XY;022R;0230;023U;023Z;0264;02GH;02KE;02TP;02ZV;033H;038Z;03JD;047J;048I;04AD;055C;056Q;06XP;087V;0886;08A9;08AF;0AA5;0AHM;0AHY;0B94;0B9P;0B9R;0BEI;0BL6;0BQP;0CC6;0CZX;0DN0;0DP9;0EI6,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p249,221,source_page,fga.221,249,249,fr/221.tex:3,en/221.tex:3,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p250,221,source_page,fga.221,250,250,fr/221.tex:48,en/221.tex:44,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p251,221,source_page,fga.221,251,251,fr/221.tex:97,en/221.tex:89,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p252,221,source_page,fga.221,252,252,fr/221.tex:145,en/221.tex:136,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p253,221,source_page,fga.221,253,253,fr/221.tex:194,en/221.tex:182,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p254,221,source_page,fga.221,254,254,fr/221.tex:242,en/221.tex:229,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p255,221,source_page,fga.221,255,255,fr/221.tex:299,en/221.tex:286,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p256,221,source_page,fga.221,256,256,fr/221.tex:350,en/221.tex:336,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p257,221,source_page,fga.221,257,257,fr/221.tex:397,en/221.tex:382,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p258,221,source_page,fga.221,258,258,fr/221.tex:453,en/221.tex:436,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p259,221,source_page,fga.221,259,259,fr/221.tex:500,en/221.tex:484,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p260,221,source_page,fga.221,260,260,fr/221.tex:558,en/221.tex:541,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p261,221,source_page,fga.221,261,261,fr/221.tex:609,en/221.tex:590,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p262,221,source_page,fga.221,262,262,fr/221.tex:658,en/221.tex:639,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p263,221,source_page,fga.221,263,263,fr/221.tex:716,en/221.tex:694,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p264,221,source_page,fga.221,264,264,fr/221.tex:774,en/221.tex:750,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p265,221,source_page,fga.221,265,265,fr/221.tex:816,en/221.tex:792,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p266,221,source_page,fga.221,266,266,fr/221.tex:868,en/221.tex:843,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p267,221,source_page,fga.221,267,267,fr/221.tex:921,en/221.tex:892,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p268,221,source_page,fga.221,268,268,fr/221.tex:978,en/221.tex:947,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p269,221,source_page,fga.221,269,269,fr/221.tex:1027,en/221.tex:992,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p270,221,source_page,fga.221,270,270,fr/221.tex:1079,en/221.tex:1042,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p271,221,source_page,fga.221,271,271,fr/221.tex:1127,en/221.tex:1091,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p272,221,source_page,fga.221,272,272,fr/221.tex:1168,en/221.tex:1131,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p273,221,source_page,fga.221,273,273,fr/221.tex:1222,en/221.tex:1184,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p274,221,source_page,fga.221,274,274,fr/221.tex:1267,en/221.tex:1228,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p275,221,source_page,fga.221,275,275,fr/221.tex:1319,en/221.tex:1277,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.p276,221,source_page,fga.221,276,276,fr/221.tex:1362,en/221.tex:1318,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,,,,,structural_only,classified,,,Source or corpus structure; no independent Stacks object.
fga.221.s1,221,section,fga.221,249,253,fr/221.tex:38,en/221.tex:35,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,base-change;boundedness;coherent-sheaf;effectivity;equivalence-relation;ext-functor;finite-type;flatness;properness;quotient,coherent-section-coherent-sheaves;coherent-section-cohomology-and-base-change;cohomology-section-ext;derived-section-ext;descent-definition-effective;descent-section-descent-datum;duality-section-base-change-map;groupoids-quotients-section-categorical;groupoids-quotients-section-geometric;groupoids-section-finite-flat-general;groupoids-section-groupoids;modules-section-coherent;moduli-section-quot-bounded;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-proper;spaces-section-spaces-from-equivalence-relations;varieties-subsection-boundedness,01BU;01T0;01U2;01W0;01XY;0230;023U;023Z;0264;02KE;03JD;048I;04AD;06XP;08AF;0AA5;0BQP;0DP9,D000191,new_statement,reviewed_gap,quot-theorem-coherent-algebraic-general;moduli-example-hilbert-polynomial,09DS;0DNF,Stacks constructs the algebraic stack of coherent sheaves and its numerical substacks but does not define finite-type-bounded subsets of geometric-fibre sheaves or collect their permanence under tensor Tor Hom Ext and proper direct image
fga.221.s1.definition.1-1,221,definition,fga.221.s1,251,252,fr/221.tex:101,en/221.tex:93,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,base-change;boundedness;coherent-sheaf;effectivity;ext-functor;finite-type;flatness;properness,coherent-section-coherent-sheaves;coherent-section-cohomology-and-base-change;cohomology-section-ext;derived-section-ext;descent-definition-effective;descent-section-descent-datum;duality-section-base-change-map;modules-section-coherent;moduli-section-quot-bounded;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-proper;varieties-subsection-boundedness,01BU;01T0;01U2;01W0;01XY;023U;023Z;02KE;06XP;08AF;0AA5;0BQP;0DP9,D000192,new_statement,reviewed_gap,quot-theorem-coherent-algebraic-general,09DS,The finite-type parameter-family definition of a bounded collection of geometric-fibre sheaves is not stated in the current coherent-sheaf stack treatment
fga.221.s1.proposition.1-2,221,proposition,fga.221.s1,252,253,fr/221.tex:160,en/221.tex:150,ABBF37780FDC514BEBD2F1811BFC94E706E44FA8751402CE171510A3F1520968,base-change;boundedness;coherent-sheaf;ext-functor;finite-type;flatness;properness,coherent-section-coherent-sheaves;coherent-section-cohomology-and-base-change;cohomology-section-ext;derived-section-ext;duality-section-base-change-map;modules-section-coherent;moduli-section-quot-bounded;morphisms-section-finite-type;morphisms-section-flat;morphisms-section-proper;varieties-subsection-boundedness,01BU;01T0;01U2;01W0;01XY;02KE;06XP;08AF;0AA5;0BQP;0DP9,D000193,new_statement,reviewed_gap,quot-theorem-coherent-algebraic-general,09DS,Current algebraicity and deformation results for coherent sheaves do not state that kernels cokernels images and all extensions formed from two bounded families are again bounded
