tag,full_label,file,line,kind,short_label,chapter,section_label,section_title,text_sha256
0CB8,formal-spaces-example-david-hansen,formal-spaces.tex,2808,example,example-david-hansen,Formal Algebraic Spaces,section-global-colimits,Colimits of algebraic spaces along thickenings,B15DC8E4B0D49444AB628D11E5D4CA7351A63235138E5CDF91971AF0613D438F
0AIV,formal-spaces-remark-weak-ideals-of-definition,formal-spaces.tex,2836,remark,remark-weak-ideals-of-definition,Formal Algebraic Spaces,section-global-colimits,Colimits of algebraic spaces along thickenings,E2CF3FA65E88CFA5847A712D9FF8FB765F2B3D59BCF0B0CE5FCD6688B50AB2A9
0AIW,formal-spaces-remark-ideals-of-definition,formal-spaces.tex,2876,remark,remark-ideals-of-definition,Formal Algebraic Spaces,section-global-colimits,Colimits of algebraic spaces along thickenings,1748DC6691E256772CC90F7AFD7DDDAD432D3CCA515B22CD9568375A2463D50A
0AIX,formal-spaces-section-completion,formal-spaces.tex,2925,section,section-completion,Formal Algebraic Spaces,section-completion,Completion along a closed subset,4EACDD9D7F194F3C0DF6129E2B03D3978CA730F1DF3BC787B4A93C2A1791492D
0AIY,formal-spaces-lemma-completion-affine-is-affine-formal-algebraic-space,formal-spaces.tex,2932,lemma,lemma-completion-affine-is-affine-formal-algebraic-space,Formal Algebraic Spaces,section-completion,Completion along a closed subset,7CC4709C64132D0C0045E51E06A178823F346C61318236EFD4B5F477FC1862D2
0AIZ,formal-spaces-lemma-completion-is-formal-algebraic-space,formal-spaces.tex,2962,lemma,lemma-completion-is-formal-algebraic-space,Formal Algebraic Spaces,section-completion,Completion along a closed subset,5C7F43D3F67429D53935938A37DA8D7F8061B203D44228558DB3CC40A748313D
0AMC,formal-spaces-definition-completion,formal-spaces.tex,2993,definition,definition-completion,Formal Algebraic Spaces,section-completion,Completion along a closed subset,CFD3541FF549AE8FEFF8850C1E6AE04912A68988A847D77E8D816508EBFA8FD1
0APV,formal-spaces-lemma-map-completions-representable,formal-spaces.tex,3014,lemma,lemma-map-completions-representable,Formal Algebraic Spaces,section-completion,Completion along a closed subset,06ED9A06C4B73330637239E163FDD2D07F78B0D4DC26D9B4377C4AAE43796EF4
0GB9,formal-spaces-lemma-reduction-completion,formal-spaces.tex,3038,lemma,lemma-reduction-completion,Formal Algebraic Spaces,section-completion,Completion along a closed subset,3B006237A546CA05146B8AB74B237B814497651CF6C5A643B306376FA2D88CB2
0GBA,formal-spaces-lemma-affine-formal-completion-types,formal-spaces.tex,3059,lemma,lemma-affine-formal-completion-types,Formal Algebraic Spaces,section-completion,Completion along a closed subset,BC99732C7CEE48CED06105A18C80CBD46C254F9203F231994C39021F18848723
0APW,formal-spaces-lemma-completion-countably-indexed,formal-spaces.tex,3095,lemma,lemma-completion-countably-indexed,Formal Algebraic Spaces,section-completion,Completion along a closed subset,EE9447213E7213290F962014D0952FD6C3BE521331DF34D61C00566F44BE5B7D
0AJ0,formal-spaces-section-fibre-products,formal-spaces.tex,3247,section,section-fibre-products,Formal Algebraic Spaces,section-fibre-products,Fibre products,3E42BBBCF9E6F3839966F031C52C58334B385668C4C471C5CE3680F089318FA5
0AJ1,formal-spaces-lemma-etale-covering-by-formal-algebraic-spaces,formal-spaces.tex,3253,lemma,lemma-etale-covering-by-formal-algebraic-spaces,Formal Algebraic Spaces,section-fibre-products,Fibre products,1567C548FED14D6652AB7E6E33E90EBA690C4B9F0EFCB3C618984017CBB21858
0AJ2,formal-spaces-lemma-fibre-products-general,formal-spaces.tex,3271,lemma,lemma-fibre-products-general,Formal Algebraic Spaces,section-fibre-products,Fibre products,137132A1844349FA13F9BB46A95D0E9EE329F74248538875A646829AE189C657
0AJ3,formal-spaces-lemma-fibre-products,formal-spaces.tex,3304,lemma,lemma-fibre-products,Formal Algebraic Spaces,section-fibre-products,Fibre products,AEB0A619D5C81CDE684607A274DB712795B85730D9582D22DE5F096BF13F0FC1
0CB9,formal-spaces-lemma-reduction-fibre-products,formal-spaces.tex,3316,lemma,lemma-reduction-fibre-products,Formal Algebraic Spaces,section-fibre-products,Fibre products,271D4DD24ED9B71F3F223131F7559C285DF8FAE9FA62EE68752AD098159F27D4
0AN2,formal-spaces-lemma-diagonal-morphism-formal-algebraic-spaces,formal-spaces.tex,3332,lemma,lemma-diagonal-morphism-formal-algebraic-spaces,Formal Algebraic Spaces,section-fibre-products,Fibre products,C88F4DC8B61B4139FC5410E97F9CCD1EE7DDC7FD9B671B2375FED203E993354C
0AJ4,formal-spaces-section-separation,formal-spaces.tex,3355,section,section-separation,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,2A055B133805983796E522A9B6CDBA7030E3F4381069DD7BE54F6132A4DFDE37
0AJ5,formal-spaces-lemma-characterize-quasi-separated,formal-spaces.tex,3363,lemma,lemma-characterize-quasi-separated,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,1C53F58449896E62276D68E0239BF39023DBB1F07CEDE504112B889BD8725853
0AJ6,formal-spaces-lemma-characterize-separated,formal-spaces.tex,3393,lemma,lemma-characterize-separated,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,AFC80C1BDCD596CFD03EF90ADCAA9E51AC9510EC8C28F15D646247BF194AA801
0AJ7,formal-spaces-definition-separated,formal-spaces.tex,3469,definition,definition-separated,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,3ED9DB1D590B56C55CBBB3787F08159D51C6E0C09030A5F4133F24E6F78CE184
0AN3,formal-spaces-lemma-fibre-product-affines-over-separated,formal-spaces.tex,3486,lemma,lemma-fibre-product-affines-over-separated,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,AF2D1EFAF20DE0520E685566C64A902F1245E790BF2132B49E0A56C72E4AD3AB
0APX,formal-spaces-lemma-separated-from-separated,formal-spaces.tex,3527,lemma,lemma-separated-from-separated,Formal Algebraic Spaces,section-separation,Separation axioms for formal algebraic spaces,80DF26D8710C51349F6A1A8B428A0FD970C98317D5E7A03186094096785ECD5F
0AJ8,formal-spaces-section-quasi-compact,formal-spaces.tex,3552,section,section-quasi-compact,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,DA8D2AB3A2D8DFF25BD4CA73952121AF8C60CF69F1220E7A549D131D0A5DBC4C
0AJ9,formal-spaces-lemma-characterize-quasi-compact,formal-spaces.tex,3559,lemma,lemma-characterize-quasi-compact,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,099D7C35288F58CD9C51E43F91EA26C9773D242D6D36D503B8CA629A0287A123
0AJA,formal-spaces-definition-quasi-compact,formal-spaces.tex,3579,definition,definition-quasi-compact,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,B45398D500401207CFDB27C856FF07B77F7B79FDD9053345414521B795F4C28C
0AJB,formal-spaces-lemma-characterize-quasi-compact-morphism,formal-spaces.tex,3586,lemma,lemma-characterize-quasi-compact-morphism,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,F309E57A522D7D83C6426BC5C0EF6B5B3D7764C78F7BD0AB537A1901FD32FE61
0AJC,formal-spaces-definition-quasi-compact-morphism,formal-spaces.tex,3610,definition,definition-quasi-compact-morphism,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,7FEF54CE099CD3EFF6048A06D25FEC9896C6F375D66E85195AC6BC807148E548
0AM2,formal-spaces-lemma-quasi-compact-representable,formal-spaces.tex,3623,lemma,lemma-quasi-compact-representable,Formal Algebraic Spaces,section-quasi-compact,Quasi-compact formal algebraic spaces,BFE9B763E4947CD9453A1633A522F12B30419D35ADF7166461A55932A68ACF98
0AJD,formal-spaces-section-quasi-compact-quasi-separated,formal-spaces.tex,3642,section,section-quasi-compact-quasi-separated,Formal Algebraic Spaces,section-quasi-compact-quasi-separated,Quasi-compact and quasi-separated formal algebraic spaces,F9CE6399C2BB7D62520D2FE4008B1CD3A101F5109DA36E4973B5049B79F16233
0AJE,formal-spaces-lemma-structure-quasi-compact-quasi-separated,formal-spaces.tex,3649,lemma,lemma-structure-quasi-compact-quasi-separated,Formal Algebraic Spaces,section-quasi-compact-quasi-separated,Quasi-compact and quasi-separated formal algebraic spaces,56949108C04C939C023477112BBAB78594D2A1507AE9F184292DB55DF1C12DD0
0AJF,formal-spaces-remark-structure-quasi-compact-quasi-separated,formal-spaces.tex,3731,remark,remark-structure-quasi-compact-quasi-separated,Formal Algebraic Spaces,section-quasi-compact-quasi-separated,Quasi-compact and quasi-separated formal algebraic spaces,7DEDA1A14EA4B1009BECDBB4C2E381D9499976E3422211A433F5C04060D9F317
0DE8,formal-spaces-lemma-characterize-affine,formal-spaces.tex,3801,lemma,lemma-characterize-affine,Formal Algebraic Spaces,section-quasi-compact-quasi-separated,Quasi-compact and quasi-separated formal algebraic spaces,5EDC14D5DA7E2E18445D616F923DF3B051CEC7302D3A8DAEC6EC4DA99F20086B
0AJG,formal-spaces-section-representable,formal-spaces.tex,3828,section,section-representable,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,E4B75DFC18C66220D3D79B3FDDAC42628F4C646B89CC555AEBADEED1A0E9D30E
0APY,formal-spaces-lemma-composition-representable,formal-spaces.tex,3837,lemma,lemma-composition-representable,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,CC5D3E441678CB0C8A520060A30FF2EA7947DDB1F159309294C7F661635B7356
0APZ,formal-spaces-lemma-base-change-representable,formal-spaces.tex,3848,lemma,lemma-base-change-representable,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,7B77943644992AFB02B543E81FAE1BF1CCB2E656704703B59BB0CE00A5BC685E
0AQ0,formal-spaces-lemma-permanence-representable,formal-spaces.tex,3859,lemma,lemma-permanence-representable,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,562C8D9D12B1813D831D4BB19B0106DE2CBECBFD3341AFD96656800D6685646A
0AN4,formal-spaces-lemma-representable-by-algebraic-spaces-local,formal-spaces.tex,3877,lemma,lemma-representable-by-algebraic-spaces-local,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,08D3C1D3919777C0A6C307F496CD6A836D325105649BD7A2CD86592B28D67057
0AJH,formal-spaces-lemma-algebraic-space-over-affine-formal,formal-spaces.tex,3956,lemma,lemma-algebraic-space-over-affine-formal,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,C24FF4438CD7BEFF96D726EA5A8C35348A52E0391D767C4D09DE411E543CDF59
0AJI,formal-spaces-lemma-representable-by-algebraic-spaces,formal-spaces.tex,3973,lemma,lemma-representable-by-algebraic-spaces,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,AF0E5AAE99E67758B560ADBA8C495DC07CFA1323C37739D66878F810AAD82FF4
0AKN,formal-spaces-lemma-affine-representable-by-algebraic-spaces,formal-spaces.tex,3992,lemma,lemma-affine-representable-by-algebraic-spaces,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,3B799B8EA8704306D7265A5061CC412DB6A7CC895BC87BF7D33AC7605814B6CA
0AN5,formal-spaces-lemma-representable-affine,formal-spaces.tex,4022,lemma,lemma-representable-affine,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,EF19F4B0C0133052C2B0C5598B5190D165F4D8A82DD8A5C6E5EF72D2BE0498C0
0AKP,formal-spaces-lemma-property-goes-up-affine-morphism,formal-spaces.tex,4099,lemma,lemma-property-goes-up-affine-morphism,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,D5622A0E862D6E07480D91A903C1E18B08EAF99830D4A89159E8403A87C3C0C7
0AKQ,formal-spaces-lemma-property-goes-up-affine,formal-spaces.tex,4156,lemma,lemma-property-goes-up-affine,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,4FCE94EA29244E3C25A23AAE80E11CC6DF3E9E38D97C18A974C2697E3A8F406A
0AN6,formal-spaces-example-representable-morphism-from-completion,formal-spaces.tex,4176,example,example-representable-morphism-from-completion,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,6996DC20DDAB34DA39C2CFC4D6F4F6DCBC62A346075687B4FBF112BA34D72B13
0AN7,formal-spaces-remark-warning,formal-spaces.tex,4201,remark,remark-warning,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,59C25D98BCA018303910AC9B3B06D9AB410401D5D43A5AFB906D04D9DD766CD1
0AN8,formal-spaces-lemma-etale,formal-spaces.tex,4225,lemma,lemma-etale,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,953491D99851CE3CC4FBD9018437793732B9C515E7CAF519022C7968A7D1B698
0AN9,formal-spaces-lemma-etale-surjective,formal-spaces.tex,4275,lemma,lemma-etale-surjective,Formal Algebraic Spaces,section-representable,Morphisms representable by algebraic spaces,19E870DBB993B4F33E2A957D7F4A27F7B375E7230955E1BA6624770CA0A8825E
0AKR,formal-spaces-section-types,formal-spaces.tex,4314,section,section-types,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,C12B5BF8F2F66F20DA5128D0E9DC19FC00A1E58F9CDBC15788C03976E4EDE246
0AKS,formal-spaces-lemma-iff-countably-indexed,formal-spaces.tex,4332,lemma,lemma-iff-countably-indexed,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,C61FC518E87398EF2CC119112932BB0B3658D46CEDC1385AEE11F03D9AF299D4
0GXR,formal-spaces-lemma-iff-cic,formal-spaces.tex,4380,lemma,lemma-iff-cic,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,DE4F13F99E7ECE1A1C7B4A6377DCB6253D7AE4A5CBC44182B2DE2E32FD84697C
0GXS,formal-spaces-lemma-iff-weakly-adic,formal-spaces.tex,4411,lemma,lemma-iff-weakly-adic,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,54F60593225E1CDAAD26546690AA58761BD95D473832965FFD14794E04E5FE79
0AKT,formal-spaces-lemma-iff-adic-star,formal-spaces.tex,4425,lemma,lemma-iff-adic-star,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,8DDC7113CC81569A7522F05A16396E0F14E4112BD5598963F223474630762501
0AKW,formal-spaces-lemma-iff-noetherian,formal-spaces.tex,4438,lemma,lemma-iff-noetherian,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,162B86C6C09478285EBBECDE3EC353B848EF0E3F28282A8A0F197588A56EB495
0AKX,formal-spaces-lemma-type-local,formal-spaces.tex,4465,lemma,lemma-type-local,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,5E9512F48A75D6311BC7C754B3A9F8E22E962DC090B5F24703574C3811E26C45
0AKY,formal-spaces-definition-types-formal-algebraic-spaces,formal-spaces.tex,4518,definition,definition-types-formal-algebraic-spaces,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,64AC99311BF95AFFF79A7D07B6B1C287CCC7D7F44AE27BB97BA77941465D8A19
0AQ1,formal-spaces-lemma-formal-completion-types,formal-spaces.tex,4535,lemma,lemma-formal-completion-types,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,2935F38ADB6FFB2E59DA76F1454A7E4FB0E1ABD4FCC8E4CDD465D41B35C7144B
0CKX,formal-spaces-remark-warning-completion,formal-spaces.tex,4563,remark,remark-warning-completion,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,C8655870F1144C7BD838046479BBAD7E5449A7E197C36B11B46A9308D5B0E79C
0GBB,formal-spaces-lemma-types-fibre-products,formal-spaces.tex,4583,lemma,lemma-types-fibre-products,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,F38DBB1F9538D8B3E7704986077A3BC3A40D68370B1C6CF6390098B3A5E3B57D
0GHM,formal-spaces-lemma-structure-locally-noetherian,formal-spaces.tex,4702,lemma,lemma-structure-locally-noetherian,Formal Algebraic Spaces,section-types,Types of formal algebraic spaces,56F8D87547B8BF273600EB0E3CD8CE6C174D13057A0459904B585FC227699F8A
0ANA,formal-spaces-section-morphisms-rings,formal-spaces.tex,4736,section,section-morphisms-rings,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,3118DB2B5AF2A1246C03488F73101783876D0583D59E1C36FC7E7590E081764D
0ANB,formal-spaces-lemma-completion-in-sub,formal-spaces.tex,4812,lemma,lemma-completion-in-sub,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,4EB2EF5402B84FBD4FF2ADEB5A4102F30732BFBB8A4C6780E231A87D5B018B79
0CBA,formal-spaces-situation-local-property,formal-spaces.tex,4842,situation,situation-local-property,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,DBC7199D2663F73BEEB52B98721FC26F56965CA20994ED1400D3A2DA4CA6DA12
0ANC,formal-spaces-equation-localize,formal-spaces.tex,4846,equation,equation-localize,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,44F5D986CF9DD2761A662B55BC7C2238E2819FF441C1343B1D27B424C2ADC820
0AND,formal-spaces-item-axiom-1,formal-spaces.tex,4869,item,item-axiom-1,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,83C7B6BB0687D020DFC5B8BDD01622E0B2C25D1C8146AB4A7849ADA1DD545A7C
0ANE,formal-spaces-item-axiom-2,formal-spaces.tex,4873,item,item-axiom-2,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,5042BDB05B322B8495A98BE0E7755215F58B8CB8A18037D980DD653D6CE99AAE
0ANF,formal-spaces-item-axiom-3,formal-spaces.tex,4878,item,item-axiom-3,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,1CB4B4753822850C4C2D4DB8C97C6E44311C66B8FF6D3E9A26D8C6418D639BCA
0ANG,formal-spaces-lemma-property-defines-property-morphisms,formal-spaces.tex,4887,lemma,lemma-property-defines-property-morphisms,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,CA57D9A60AAFDF221653087701DDB958D7BCF24E10EC8C90AAC08F6649075928
0ANH,formal-spaces-remark-variant-adic-star,formal-spaces.tex,4977,remark,remark-variant-adic-star,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,6CD50FB67FC93F693A3CA8AD6224E7C23D78AF9D07AB7F69B86D2BF671B1D6E9
0ANI,formal-spaces-remark-variant-Noetherian,formal-spaces.tex,4988,remark,remark-variant-Noetherian,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,798657FE72FC71C478F9E3DE42354A06505DFA829A9348FD2A4BFAB7B4751A17
0GBC,formal-spaces-situation-base-change-local-property,formal-spaces.tex,4999,situation,situation-base-change-local-property,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,DDC2BFE384580C02A61CEFD5F578BF4C32E0220A3A0A602898906ED863A496D3
0GBD,formal-spaces-lemma-base-change-property-morphisms,formal-spaces.tex,5009,lemma,lemma-base-change-property-morphisms,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,97A09920822639CA5EEB6F77E281C21FB6547E9BD7EAC531C8649765F1880BF8
0GBE,formal-spaces-remark-base-change-variant-adic-star,formal-spaces.tex,5049,remark,remark-base-change-variant-adic-star,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,0809AEF815953596C52302D8789DB872E629AC8C5499EEE1CF7E7E6843059A86
0GBF,formal-spaces-remark-base-change-variant-Noetherian,formal-spaces.tex,5062,remark,remark-base-change-variant-Noetherian,Formal Algebraic Spaces,section-morphisms-rings,Morphisms and continuous ring maps,CE6139AAC2E3C4133F0B827B134DC4721C6BB53E4A6BCB516AE75BE50E87BD5F
